CustomerID,description,preference_score,preference_strength,frequency,monetary,recency_days
16735,NATURAL SLATE HEART CHALKBOARD ,0.933356,Strong Preference,3,70.800000,8
16735,NATURAL SLATE RECTANGLE CHALKBOARD,0.903167,Strong Preference,3,49.500000,8
16735,WHITE METAL LANTERN,0.800482,Strong Preference,2,93.750000,8
16738,POLYESTER FILLER PAD 30CMx30CM,0.890000,Strong Preference,1,3.750000,207
16739,COLOUR GLASS. STAR T-LIGHT HOLDER,0.890000,Strong Preference,1,52.000000,86
16739,LANTERN CREAM GAZEBO ,0.873975,Strong Preference,1,44.550000,86
16739,RED RETROSPOT CAKE STAND,0.842571,Strong Preference,1,32.850000,86
16739,HANGING JAM JAR T-LIGHT HOLDER,0.835295,Strong Preference,1,30.600000,86
16739,COLOUR GLASS T-LIGHT HOLDER HANGING,0.796022,Moderate Preference,1,20.800000,86
16743,STRAWBERRY CERAMIC TRINKET BOX,0.981791,Strong Preference,5,120.000000,22
16743,GIN + TONIC DIET METAL SIGN,0.960651,Strong Preference,5,94.050000,22
16743,SWEETHEART CERAMIC TRINKET BOX,0.935103,Strong Preference,5,70.000000,22
16743,PLASTERS IN TIN SKULLS,0.918517,Strong Preference,5,57.750000,22
16743,PLASTERS IN TIN CIRCUS PARADE ,0.822022,Strong Preference,4,56.100000,22
16744,LARGE CIRCULAR MIRROR MOBILE,0.982771,Strong Preference,3,67.500000,6
16744,SET OF TEA COFFEE SUGAR TINS PANTRY,0.761211,Moderate Preference,2,34.650000,6
16744,SET OF 36 TEATIME PAPER DOILIES,0.729416,Moderate Preference,3,4.350000,6
16744,SET OF 3 CAKE TINS PANTRY DESIGN ,0.643464,Moderate Preference,2,9.900000,6
16744,SET OF 72 PINK HEART PAPER DOILIES,0.615786,Moderate Preference,2,7.250000,6
16745,PACK OF 60 PINK PAISLEY CAKE CASES,0.961395,Strong Preference,9,281.900000,8
16745,PACK OF 60 DINOSAUR CAKE CASES,0.811052,Strong Preference,7,195.400000,53
16745,PACK OF 72 RETROSPOT CAKE CASES,0.774742,Moderate Preference,6,183.300000,8
16745,JAM MAKING SET PRINTED,0.773825,Moderate Preference,7,97.150000,28
16745,SET OF 3 CAKE TINS PANTRY DESIGN ,0.768441,Moderate Preference,5,403.300000,28
16746,TRADITIONAL KNITTING NANCY,0.961439,Strong Preference,6,102.500000,29
16746,CHARLOTTE BAG SUKI DESIGN,0.914886,Strong Preference,6,59.500000,29
16746,JUMBO BAG RED RETROSPOT,0.907112,Strong Preference,5,124.800000,10
16746,JUMBO BAG PINK POLKADOT,0.875024,Strong Preference,5,104.000000,54
16746,WOODEN OWLS LIGHT GARLAND ,0.867046,Strong Preference,5,85.000000,29
16748,JUMBO BAG PINK POLKADOT,0.937951,Strong Preference,3,119.600000,127
16748,JUMBO  BAG BAROQUE BLACK WHITE,0.721262,Moderate Preference,2,59.800000,127
16748,JUMBO BAG TOYS ,0.721262,Moderate Preference,2,59.800000,127
16748,JUMBO STORAGE BAG SKULLS,0.721262,Moderate Preference,2,59.800000,127
16748,JUMBO SHOPPER VINTAGE RED PAISLEY,0.687371,Moderate Preference,2,40.300000,127
16750,GLASS  SONGBIRD STORAGE JAR,0.968014,Strong Preference,2,75.000000,31
16750,BOX OF 9 PEBBLE CANDLES,0.768406,Moderate Preference,2,9.750000,45
16750,SILVER GLITTER FLOWER VOTIVE HOLDER,0.725274,Moderate Preference,2,5.220000,31
16750,ANTIQUE SILVER BAUBLE LAMP  ,0.639801,Moderate Preference,1,31.200000,45
16750,15CM CHRISTMAS GLASS BALL 20 LIGHTS,0.614672,Moderate Preference,1,23.850000,45
16752,VINTAGE POST OFFICE CABINET,0.890000,Strong Preference,1,79.950000,282
16752,SET OF 3 NOTEBOOKS IN PARCEL,0.760107,Moderate Preference,1,19.800000,282
16752,RED HEART SHAPE LOVE BUCKET ,0.749933,Moderate Preference,1,17.700000,282
16752,HOMEMADE JAM SCENTED CANDLES,0.748387,Moderate Preference,1,17.400000,282
16752,ORGANISER WOOD ANTIQUE WHITE ,0.746286,Moderate Preference,1,17.000000,282
16754,RED  HARMONICA IN BOX ,0.890000,Strong Preference,1,1484.000000,281
16754,WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.829587,Strong Preference,1,518.400000,281
16755,WHITE HANGING HEART T-LIGHT HOLDER,0.979333,Strong Preference,3,70.800000,24
16755,PARTY BUNTING,0.777946,Moderate Preference,2,44.550000,24
16755,"ASSORTED FLOWER COLOUR ""LEIS""",0.755096,Moderate Preference,2,35.100000,24
16755,PICNIC BASKET WICKER LARGE,0.739652,Moderate Preference,2,29.850000,24
16755,FOOD CONTAINER SET 3 LOVE HEART ,0.731174,Moderate Preference,2,27.300000,24
16756,SPOTTY BUNTING,0.890000,Strong Preference,1,29.700000,124
16756,REGENCY CAKESTAND 3 TIER,0.871955,Strong Preference,1,25.500000,124
16756,ALUMINIUM STAMPED HEART,0.842955,Strong Preference,1,19.920000,124
16756,LOVE GARLAND PAINTED ZINC ,0.842250,Strong Preference,1,19.800000,124
16756,FLOWERS CHANDELIER T-LIGHT HOLDER,0.835896,Strong Preference,1,18.750000,124
16757,HOME SWEET HOME METAL SIGN ,0.890000,Strong Preference,1,35.400000,228
16757,PLEASE ONE PERSON METAL SIGN,0.851581,Strong Preference,1,25.200000,228
16757,FAIRY CAKE FLANNEL ASSORTED COLOUR,0.841089,Strong Preference,1,22.950000,228
16757,BATHROOM METAL SIGN,0.706975,Moderate Preference,1,6.600000,228
16757,KITCHEN METAL SIGN,0.706975,Moderate Preference,1,6.600000,228
16761,ICE CREAM SUNDAE LIP GLOSS,0.890000,Strong Preference,1,60.000000,6
16761,MINI PAINT SET VINTAGE ,0.865086,Strong Preference,1,46.800000,6
16761,SET/10 BLUE POLKADOT PARTY CANDLES,0.820844,Strong Preference,1,30.000000,6
16761,SET/10 PINK POLKADOT PARTY CANDLES,0.820844,Strong Preference,1,30.000000,6
16761,SET/10 RED POLKADOT PARTY CANDLES,0.820844,Strong Preference,1,30.000000,6
16762,JAM MAKING SET WITH JARS,0.890000,Strong Preference,1,45.000000,54
16762,SET 2 PANTRY DESIGN TEA TOWELS,0.864322,Strong Preference,1,35.400000,54
16762,HOMEMADE JAM SCENTED CANDLES,0.862499,Strong Preference,1,34.800000,54
16762,PANTRY MAGNETIC  SHOPPING LIST,0.846707,Strong Preference,1,30.000000,54
16762,COTTON APRON PANTRY DESIGN,0.845640,Strong Preference,1,29.700000,54
16763, SPACEBOY BABY GIFT SET,0.890000,Strong Preference,1,89.700000,108
16763,DOLLY GIRL BABY GIFT SET,0.890000,Strong Preference,1,89.700000,108
16763,I LOVE LONDON BABY GIFT SET,0.890000,Strong Preference,1,89.700000,108
16763,PACK OF 6 HANDBAG GIFT BOXES,0.791754,Moderate Preference,1,30.600000,108
16763,PACK OF 6 PANNETONE GIFT BOXES,0.791754,Moderate Preference,1,30.600000,108
16764,WHITE HANGING HEART T-LIGHT HOLDER,0.974615,Strong Preference,4,50.150000,8
16764,SET/5 RED RETROSPOT LID GLASS BOWLS,0.929281,Strong Preference,4,32.450000,8
16764,CANDLEHOLDER PINK HANGING HEART,0.867209,Strong Preference,4,17.700000,8
16764,HEART OF WICKER SMALL,0.860129,Strong Preference,4,16.500000,8
16764,HEART OF WICKER LARGE,0.836837,Strong Preference,3,41.300000,8
16765,VINTAGE UNION JACK BUNTING,0.890000,Strong Preference,1,34.000000,204
16766,DOORMAT SPOTTY HOME SWEET HOME,0.890000,Strong Preference,2,95.400000,183
16766,JAM MAKING SET WITH JARS,0.884700,Strong Preference,2,90.000000,183
16766,PANTRY ROLLING PIN,0.884700,Strong Preference,2,90.000000,183
16766,COTTON APRON PANTRY DESIGN,0.873086,Strong Preference,2,79.200000,183
16766,PANTRY SCRUBBING BRUSH,0.873086,Strong Preference,2,79.200000,183
16767,LUNCH BAG APPLE DESIGN,0.902354,Strong Preference,5,67.650000,3
16767,POPPY'S PLAYHOUSE KITCHEN,0.845389,Strong Preference,4,121.800000,23
16767,SET OF 4 PANTRY JELLY MOULDS,0.844472,Strong Preference,4,136.320000,45
16767,GAOLERS KEYS DECORATIVE GARDEN ,0.727742,Moderate Preference,3,90.000000,23
16767,ROUND SNACK BOXES SET OF4 WOODLAND ,0.721050,Moderate Preference,3,82.600000,23
16768,SET OF 2 WOODEN MARKET CRATES,0.982818,Strong Preference,2,25.500000,13
16768,HOME BUILDING BLOCK WORD,0.974321,Strong Preference,2,23.800000,13
16768,WHITE HANGING HEART T-LIGHT HOLDER,0.681135,Moderate Preference,1,14.750000,13
16768,RED RETROSPOT CAKE STAND,0.636288,Moderate Preference,1,21.900000,181
16768,GROW YOUR OWN BASIL IN ENAMEL MUG,0.614988,Moderate Preference,1,8.400000,13
16769,6 EGG HOUSE PAINTED WOOD,0.890000,Strong Preference,1,31.800000,170
16769,PICNIC BASKET WICKER LARGE,0.882625,Strong Preference,1,29.850000,170
16769,WHITE HANGING HEART T-LIGHT HOLDER,0.881252,Strong Preference,1,29.500000,170
16769,CREAM SWEETHEART MINI CHEST,0.864336,Strong Preference,1,25.500000,170
16769,ROSE CARAVAN DOORSTOP,0.837769,Strong Preference,1,20.250000,170
16770,WHITE HANGING HEART T-LIGHT HOLDER,0.938227,Strong Preference,3,61.950000,146
16770,HAND WARMER OWL DESIGN,0.717745,Moderate Preference,2,50.400000,268
16770,FELTCRAFT DOLL MOLLY,0.686293,Moderate Preference,2,23.600000,146
16770,RED HANGING HEART T-LIGHT HOLDER,0.680785,Moderate Preference,2,29.500000,223
16770,HEART OF WICKER LARGE,0.658489,Moderate Preference,2,17.700000,146
16771,WHITE HANGING HEART T-LIGHT HOLDER,0.863454,Strong Preference,3,44.250000,185
16771,REGENCY CAKESTAND 3 TIER,0.758737,Moderate Preference,2,76.500000,185
16771,CERAMIC HEART FAIRY CAKE MONEY BANK,0.750537,Moderate Preference,3,13.050000,185
16771,CREAM HEART CARD HOLDER,0.713285,Moderate Preference,2,47.400000,185
16771,SMALL HEART FLOWERS HOOK ,0.699131,Moderate Preference,2,40.800000,185
16774,PARTY BUNTING,0.930430,Strong Preference,3,74.250000,26
16774,TEA TIME PARTY BUNTING,0.902872,Strong Preference,3,54.450000,26
16774,PAPER BUNTING RETROSPOT,0.878440,Strong Preference,3,41.300000,26
16774,PAPER BUNTING VINTAGE PAISLEY,0.864882,Strong Preference,3,35.400000,26
16774,SPOTTY BUNTING,0.803788,Strong Preference,2,103.950000,26
16775,SPOTTY BUNTING,0.954322,Strong Preference,4,99.000000,32
16775,WOOD S/3 CABINET ANT WHITE FINISH,0.910154,Strong Preference,4,61.650000,43
16775,PARTY BUNTING,0.834644,Strong Preference,3,113.850000,71
16775,HEART OF WICKER LARGE,0.833765,Strong Preference,4,23.600000,32
16775,RED HANGING HEART T-LIGHT HOLDER,0.810192,Strong Preference,4,17.700000,32
16777,WHITE HANGING HEART T-LIGHT HOLDER,0.890000,Strong Preference,1,17.700000,167
16777,PINK POLKADOT GARDEN PARASOL,0.875485,Strong Preference,1,15.900000,167
16777,"DIAMANTE HEART SHAPED WALL MIRROR, ",0.845901,Strong Preference,1,12.750000,167
16777,PICNIC BASKET WICKER LARGE,0.813246,Strong Preference,1,9.950000,167
16777,SET OF 4 JAM JAR MAGNETS,0.790130,Moderate Preference,1,8.320000,167
16778,POTTERING IN THE SHED METAL SIGN,0.890000,Strong Preference,1,24.960000,184
16778,YOU'RE CONFUSING ME METAL SIGN ,0.864362,Strong Preference,1,20.280000,184
16778,WASHROOM METAL SIGN,0.845608,Strong Preference,1,17.400000,184
16778,JAM CLOCK MAGNET,0.845186,Strong Preference,1,17.340000,184
16778,PACK OF 60 PINK PAISLEY CAKE CASES,0.812190,Strong Preference,1,13.200000,184
16779,WHITE METAL LANTERN,0.984203,Strong Preference,7,503.160000,16
16779,BOX OF 24 COCKTAIL PARASOLS,0.875571,Strong Preference,7,126.000000,59
16779,RED SPOTTY BISCUIT TIN,0.757243,Moderate Preference,4,468.000000,73
16779,COLOUR GLASS. STAR T-LIGHT HOLDER,0.754375,Moderate Preference,4,330.000000,16
16779,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",0.753077,Moderate Preference,4,408.000000,59
16780,COLOUR GLASS. STAR T-LIGHT HOLDER,0.952060,Strong Preference,2,22.750000,9
16780,GLASS STAR FROSTED T-LIGHT HOLDER,0.935838,Strong Preference,2,19.800000,9
16780,COLOUR GLASS T-LIGHT HOLDER HANGING,0.908252,Strong Preference,2,15.600000,9
16780,WHITE HANGING HEART T-LIGHT HOLDER,0.876457,Strong Preference,2,11.800000,9
16780,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,0.668749,Moderate Preference,1,15.000000,9
16781,DOORMAT 3 SMILEY CATS,0.890000,Strong Preference,1,31.800000,282
16781,CLASSICAL ROSE CANDLESTAND,0.883208,Strong Preference,1,30.000000,282
16781,CAKE STAND VICTORIAN FILIGREE MED,0.837769,Strong Preference,1,20.250000,282
16781,BLACK CHAMPAGNE GLASS,0.835193,Strong Preference,1,19.800000,282
16781,BLACK WINE GLASS,0.835193,Strong Preference,1,19.800000,282
16782,WHITE HANGING HEART T-LIGHT HOLDER,0.930117,Strong Preference,5,106.200000,114
16782,SWEETHEART RECIPE BOOK STAND,0.830188,Strong Preference,4,81.000000,67
16782,HOME BUILDING BLOCK WORD,0.768161,Moderate Preference,4,47.600000,114
16782,RED HANGING HEART T-LIGHT HOLDER,0.767451,Moderate Preference,4,47.200000,114
16782,SWEETHEART CAKESTAND 3 TIER,0.736909,Moderate Preference,3,131.850000,179
16788,WHITE HANGING HEART T-LIGHT HOLDER,0.969878,Strong Preference,2,44.250000,33
16788,JUMBO BAG SPACEBOY DESIGN,0.795801,Moderate Preference,2,8.320000,33
16788,PINK FLOWER CROCHET FOOD COVER,0.785655,Moderate Preference,2,7.500000,33
16788,POLKA DOT RAFFIA FOOD COVER,0.785655,Moderate Preference,2,7.500000,33
16788,JUMBO  BAG BAROQUE BLACK WHITE,0.767978,Moderate Preference,2,6.240000,33
16791,REGENCY CAKESTAND 3 TIER,0.976777,Strong Preference,4,89.250000,32
16791,WOOD S/3 CABINET ANT WHITE FINISH,0.795903,Moderate Preference,3,44.750000,32
16791,RETROSPOT LARGE MILK JUG,0.742290,Moderate Preference,3,24.750000,32
16791,WHITE HANGING HEART T-LIGHT HOLDER,0.712449,Moderate Preference,3,17.700000,32
16791,SET OF 6 GIRLS CELEBRATION CANDLES,0.652712,Moderate Preference,3,13.750000,123
16792,CREAM HEART CARD HOLDER,0.890000,Strong Preference,1,27.650000,192
16792,SMALL RED RETROSPOT MUG IN BOX ,0.817074,Strong Preference,1,15.000000,192
16792,CLASSIC METAL BIRDCAGE PLANT HOLDER,0.798103,Moderate Preference,1,12.750000,192
16792,SMALL WHITE RETROSPOT MUG IN BOX ,0.783643,Moderate Preference,1,11.250000,192
16792,SWEETHEART WIRE WALL TIDY,0.769600,Moderate Preference,1,9.950000,192
16794,JINGLE BELL HEART DECORATION,0.963380,Strong Preference,3,23.100000,18
16794,LUNCH BAG  BLACK SKULL.,0.921809,Strong Preference,3,16.500000,18
16794,LUNCH BAG CARS BLUE,0.921809,Strong Preference,3,16.500000,18
16794,LUNCH BAG PINK POLKADOT,0.921809,Strong Preference,3,16.500000,18
16794,FOUR HOOK  WHITE LOVEBIRDS,0.867269,Strong Preference,3,10.500000,18
16795,RED RETROSPOT APRON ,0.890000,Strong Preference,1,29.750000,275
16795,VINTAGE CREAM CAT FOOD CONTAINER,0.871301,Strong Preference,1,25.400000,275
16795,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.846983,Strong Preference,1,20.650000,275
16795,HEART SHAPE WIRELESS DOORBELL,0.836650,Strong Preference,1,18.900000,275
16795,ZINC WILLIE WINKIE  CANDLE STICK,0.818417,Strong Preference,1,16.150000,275
16801,SET 3 WICKER STORAGE BASKETS ,0.950109,Strong Preference,2,99.800000,73
16801,WHITE WOOD GARDEN PLANT LADDER,0.894788,Strong Preference,2,53.900000,73
16801,GAOLERS KEYS DECORATIVE GARDEN ,0.796771,Moderate Preference,2,22.500000,111
16801,ZINC HERB GARDEN CONTAINER,0.655346,Moderate Preference,1,64.680000,111
16801,CLASSIC METAL BIRDCAGE PLANT HOLDER,0.639001,Moderate Preference,1,51.000000,102
16804,WOODEN FRAME ANTIQUE WHITE ,0.890000,Strong Preference,1,17.700000,180
16804,LARGE CAKE STAND HANGING HEARTS,0.874634,Strong Preference,1,15.800000,180
16804,CAKE STAND 3 TIER MAGIC GARDEN,0.845901,Strong Preference,1,12.750000,180
16804,CAKE STAND LOVEBIRD 2 TIER PINK,0.813246,Strong Preference,1,9.950000,180
16804,CAKE STAND LOVEBIRD 2 TIER WHITE,0.813246,Strong Preference,1,9.950000,180
16805,PARTY BUNTING,0.959259,Strong Preference,2,43.650000,83
16805,ASSORTED INCENSE PACK,0.919772,Strong Preference,2,30.240000,83
16805,ASSORTED COLOURS SILK FAN,0.870245,Strong Preference,2,18.960000,83
16805,HOME SWEET HOME METAL SIGN ,0.752808,Moderate Preference,2,5.900000,83
16805,SUNSET CHECK HAMMOCK,0.616846,Moderate Preference,1,15.900000,83
16806,HANGING HEART JAR T-LIGHT HOLDER,0.981216,Strong Preference,4,60.000000,13
16806,NUMBER TILE VINTAGE FONT 2,0.703387,Moderate Preference,3,11.700000,13
16806,NUMBER TILE VINTAGE FONT 3,0.703387,Moderate Preference,3,11.700000,13
16806,3 HOOK PHOTO SHELF ANTIQUE WHITE,0.689459,Moderate Preference,2,34.000000,13
16806,REX CASH+CARRY JUMBO SHOPPER,0.683952,Moderate Preference,3,9.500000,13
16807,LUNCH BAG WOODLAND,0.961111,Strong Preference,2,49.500000,52
16807,RECYCLED ACAPULCO MAT RED,0.961111,Strong Preference,2,49.500000,52
16807,DOLLY GIRL LUNCH BOX,0.955227,Strong Preference,2,46.800000,52
16807,SPACEBOY LUNCH BOX ,0.955227,Strong Preference,2,46.800000,52
16807,JUMBO BAG DOILEY PATTERNS,0.942893,Strong Preference,2,41.600000,52
16808,STRIPEY CHOCOLATE NESTING BOXES,0.985628,Strong Preference,2,73.000000,8
16808,SMALL POLKADOT CHOCOLATE GIFT BAG ,0.929893,Strong Preference,2,40.800000,8
16808,REGENCY SUGAR TONGS,0.627347,Moderate Preference,1,19.920000,8
16808,REGENCY CAKESTAND 3 TIER,0.593122,Moderate Preference,1,38.250000,183
16808,SMALL STRIPES CHOCOLATE GIFT BAG ,0.592248,Moderate Preference,1,13.600000,8
16809,60 TEATIME FAIRY CAKE CASES,0.893338,Strong Preference,3,11.550000,46
16809,72 SWEETHEART FAIRY CAKE CASES,0.893338,Strong Preference,3,11.550000,46
16809,PACK OF 60 PINK PAISLEY CAKE CASES,0.893338,Strong Preference,3,11.550000,46
16809,PACK OF 72 SKULL CAKE CASES,0.893338,Strong Preference,3,11.550000,46
16809,60 CAKE CASES DOLLY GIRL DESIGN,0.880643,Strong Preference,3,10.450000,46
16810,PARTY BUNTING,0.890000,Strong Preference,1,59.400000,102
16810,RETROSPOT TEA SET CERAMIC 11 PC ,0.820694,Strong Preference,1,29.700000,102
16810,ASSORTED COLOUR BIRD ORNAMENT,0.811412,Strong Preference,1,27.040000,102
16810,JUMBO BAG DOILEY PATTERNS,0.785632,Moderate Preference,1,20.800000,102
16810,JUMBO BAG PINK VINTAGE PAISLEY,0.785632,Moderate Preference,1,20.800000,102
16812,SEWING BOX RETROSPOT DESIGN ,0.890000,Strong Preference,1,119.600000,270
16812,VICTORIAN SEWING BOX LARGE,0.862977,Strong Preference,1,87.600000,270
16812,ROSE COTTAGE KEEPSAKE BOX ,0.841066,Strong Preference,1,68.000000,270
16812,DELUXE SEWING KIT ,0.785738,Moderate Preference,1,35.700000,270
16812,HOT WATER BOTTLE BABUSHKA ,0.730767,Moderate Preference,1,18.600000,270
16813,JUMBO BAG RED RETROSPOT,0.961266,Strong Preference,6,47.840000,6
16813,CERAMIC CAKE BOWL + HANGING CAKES,0.706702,Moderate Preference,4,17.700000,6
16813,TOY TIDY PINK POLKADOT,0.701672,Moderate Preference,4,16.800000,6
16813,JUMBO BAG PINK POLKADOT,0.700935,Moderate Preference,4,22.880000,41
16813,LUNCH BAG RED RETROSPOT,0.694215,Moderate Preference,4,18.150000,23
16814,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,0.973567,Strong Preference,6,225.000000,18
16814,ASSORTED COLOUR BIRD ORNAMENT,0.966703,Strong Preference,6,256.880000,65
16814,SET OF 3 CAKE TINS PANTRY DESIGN ,0.899731,Strong Preference,6,84.150000,18
16814,BLUE STRIPE CERAMIC DRAWER KNOB,0.875746,Strong Preference,6,67.500000,39
16814,WHITE SPOT BLUE CERAMIC DRAWER KNOB,0.853166,Strong Preference,6,67.500000,102
16816,HOT WATER BOTTLE KEEP CALM,0.964144,Strong Preference,1,19.800000,13
16816,LOVE HOT WATER BOTTLE,0.951202,Strong Preference,1,17.850000,13
16816,ABC TREASURE BOOK BOX ,0.935016,Strong Preference,1,18.000000,59
16816,FLORAL FOLK STATIONERY SET,0.912422,Strong Preference,1,15.000000,59
16816,PACK 3 BOXES BIRD PANNETONE ,0.906479,Strong Preference,1,23.400000,223
16817,WHITE WOOD GARDEN PLANT LADDER,0.888135,Strong Preference,2,43.950000,127
16817,SET OF 6 HERB TINS SKETCHBOOK,0.884053,Strong Preference,2,47.400000,158
16817,PINK PADDED MOBILE,0.875171,Strong Preference,2,38.250000,127
16817,SET OF 6 SPICE TINS PANTRY DESIGN,0.846273,Strong Preference,2,31.600000,158
16817,WATERING CAN BLUE ELEPHANT,0.841236,Strong Preference,2,23.400000,95
16818,HOT BATHS METAL SIGN,0.987391,Strong Preference,2,75.600000,3
16818,HEART OF WICKER LARGE,0.952431,Strong Preference,2,70.800000,36
16818,SLATE TILE NATURAL HANGING,0.935694,Strong Preference,2,59.400000,36
16818,RED  HARMONICA IN BOX ,0.899820,Strong Preference,2,30.000000,3
16818,HEART OF WICKER SMALL,0.897241,Strong Preference,2,39.600000,36
16820,PAPER CHAIN KIT 50'S CHRISTMAS ,0.890000,Strong Preference,1,35.400000,5
16820,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.890000,Strong Preference,1,35.400000,5
16820,VINTAGE CHRISTMAS GIFT SACK,0.882716,Strong Preference,1,33.200000,5
16820,ICE CREAM PEN LIP GLOSS ,0.871237,Strong Preference,1,30.000000,5
16820,ICE CREAM SUNDAE LIP GLOSS,0.871237,Strong Preference,1,30.000000,5
16823,PICNIC BASKET WICKER LARGE,0.890000,Strong Preference,1,39.800000,137
16823,WOODEN UNION JACK BUNTING,0.833621,Strong Preference,1,23.800000,137
16823,PAPER CHAIN KIT EMPIRE,0.832704,Strong Preference,1,23.600000,137
16823,UNION STRIPE WITH FRINGE  HAMMOCK,0.790187,Moderate Preference,1,15.900000,137
16823,COFFEE MUG APPLES DESIGN,0.786093,Moderate Preference,1,15.300000,137
16824,REGENCY TEA STRAINER,0.890000,Strong Preference,1,30.000000,74
16824,REGENCY CAKESTAND 3 TIER,0.870817,Strong Preference,1,25.500000,74
16824,VINTAGE DONKEY TAIL GAME ,0.856123,Strong Preference,1,22.500000,74
16824,LARGE CERAMIC TOP STORAGE JAR,0.841195,Strong Preference,1,19.800000,74
16824,SET OF 36 DOILIES PANTRY DESIGN,0.826200,Strong Preference,1,17.400000,74
16825,MOROCCAN TEA GLASS,0.890000,Strong Preference,1,93.600000,95
16825,COLOUR GLASS T-LIGHT HOLDER HANGING,0.874756,Strong Preference,1,79.200000,95
16825,BLACK RECORD COVER FRAME,0.787007,Moderate Preference,1,30.000000,95
16825,PHOTO FRAME CORNICE,0.765660,Moderate Preference,1,23.600000,95
16825,FAMILY ALBUM WHITE PICTURE FRAME,0.736824,Moderate Preference,1,17.000000,95
16828,POSTAGE,0.912938,Strong Preference,1,15.000000,3
16828,I'M ON HOLIDAY METAL SIGN,0.890000,Strong Preference,1,25.200000,22
16828,FRENCH BATHROOM SIGN BLUE METAL,0.860317,Strong Preference,1,19.800000,22
16828,STARFISH SOAP DISH,0.828964,Strong Preference,1,15.300000,22
16828,FRENCH TOILET SIGN BLUE METAL,0.826575,Strong Preference,1,15.000000,22
16829,RED RETROSPOT SMALL MILK JUG,0.890000,Strong Preference,1,30.600000,66
16829,RED RETROSPOT BUTTER DISH,0.886486,Strong Preference,1,29.700000,66
16829,RETROSPOT LARGE MILK JUG,0.886486,Strong Preference,1,29.700000,66
