CustomerID,churn_probability,churn_prediction,threshold,churn_risk,predicted_revenue,revenue_segment,customer_segment
17418,0.710008,1,0.442809,High Risk,144.770000,Low Value,At-Risk Customer
17419,0.116442,0,0.442809,Low Risk,1561.350000,Medium Value,Standard Customer
17420,0.479289,1,0.442809,Medium Risk,278.360000,Low Value,Standard Customer
17422,0.133541,0,0.442809,Low Risk,252.210000,Low Value,Standard Customer
17423,0.509973,1,0.442809,Medium Risk,226.930000,Low Value,Standard Customer
17426,0.136425,0,0.442809,Low Risk,1622.720000,Medium Value,Standard Customer
17428,0.085164,0,0.442809,Low Risk,5297.600000,High Value,Loyal High-Value Customer
17429,0.325379,0,0.442809,Low Risk,88.430000,Low Value,Standard Customer
17430,0.705174,1,0.442809,High Risk,208.510000,Low Value,At-Risk Customer
17431,0.697960,1,0.442809,High Risk,30.640000,Low Value,At-Risk Customer
17436,0.645487,1,0.442809,Medium Risk,196.860000,Low Value,Standard Customer
17438,0.652998,1,0.442809,High Risk,333.220000,Low Value,At-Risk Customer
17440,0.449007,1,0.442809,Medium Risk,112.560000,Low Value,Standard Customer
17442,0.125497,0,0.442809,Low Risk,828.470000,Medium Value,Standard Customer
17443,0.690375,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
17444,0.275361,0,0.442809,Low Risk,668.210000,Medium Value,Standard Customer
17446,0.602219,1,0.442809,Medium Risk,118.220000,Low Value,Standard Customer
17448,0.595979,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17449,0.172842,0,0.442809,Low Risk,737.240000,Medium Value,Standard Customer
17450,0.084201,0,0.442809,Low Risk,61095.780000,High Value,Loyal High-Value Customer
17451,0.359633,0,0.442809,Medium Risk,164.600000,Low Value,Standard Customer
17454,0.378536,0,0.442809,Medium Risk,351.950000,Low Value,Standard Customer
17455,0.623808,1,0.442809,Medium Risk,178.100000,Low Value,Standard Customer
17456,0.724321,1,0.442809,High Risk,95.090000,Low Value,At-Risk Customer
17457,0.249603,0,0.442809,Low Risk,994.510000,Medium Value,Standard Customer
17460,0.203027,0,0.442809,Low Risk,449.730000,Low Value,Standard Customer
17462,0.693930,1,0.442809,High Risk,149.100000,Low Value,At-Risk Customer
17463,0.212721,0,0.442809,Low Risk,541.120000,Medium Value,Standard Customer
17464,0.572486,1,0.442809,Medium Risk,73.640000,Low Value,Standard Customer
17469,0.257333,0,0.442809,Low Risk,614.940000,Medium Value,Standard Customer
17470,0.213787,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17472,0.337010,0,0.442809,Low Risk,246.870000,Low Value,Standard Customer
17481,0.424061,0,0.442809,Medium Risk,103.640000,Low Value,Standard Customer
17483,0.436535,0,0.442809,Medium Risk,262.510000,Low Value,Standard Customer
17486,0.699839,1,0.442809,High Risk,106.990000,Low Value,At-Risk Customer
17489,0.605343,1,0.442809,Medium Risk,61.610000,Low Value,Standard Customer
17490,0.514023,1,0.442809,Medium Risk,244.950000,Low Value,Standard Customer
17491,0.138304,0,0.442809,Low Risk,1036.870000,Medium Value,Standard Customer
17492,0.705003,1,0.442809,High Risk,138.150000,Low Value,At-Risk Customer
17496,0.751841,1,0.442809,High Risk,202.580000,Low Value,At-Risk Customer
17499,0.677424,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
17501,0.613386,1,0.442809,Medium Risk,235.920000,Low Value,Standard Customer
17504,0.208162,0,0.442809,Low Risk,1491.970000,Medium Value,Standard Customer
17505,0.433950,0,0.442809,Medium Risk,399.310000,Low Value,Standard Customer
17507,0.537665,1,0.442809,Medium Risk,229.630000,Low Value,Standard Customer
17508,0.711457,1,0.442809,High Risk,41.280000,Low Value,At-Risk Customer
17511,0.086495,0,0.442809,Low Risk,30043.160000,High Value,Loyal High-Value Customer
17512,0.127074,0,0.442809,Low Risk,463.250000,Low Value,Standard Customer
17514,0.461379,1,0.442809,Medium Risk,98.390000,Low Value,Standard Customer
17515,0.353584,0,0.442809,Medium Risk,396.130000,Low Value,Standard Customer
17516,0.198031,0,0.442809,Low Risk,289.660000,Low Value,Standard Customer
17517,0.727748,1,0.442809,High Risk,168.380000,Low Value,At-Risk Customer
17519,0.179952,0,0.442809,Low Risk,628.390000,Medium Value,Standard Customer
17521,0.612982,1,0.442809,Medium Risk,144.230000,Low Value,Standard Customer
17522,0.220732,0,0.442809,Low Risk,171.110000,Low Value,Standard Customer
17524,0.765757,1,0.442809,High Risk,188.400000,Low Value,At-Risk Customer
17525,0.766085,1,0.442809,High Risk,213.440000,Low Value,At-Risk Customer
17526,0.368843,0,0.442809,Medium Risk,397.810000,Low Value,Standard Customer
17527,0.343178,0,0.442809,Low Risk,421.420000,Low Value,Standard Customer
17530,0.150529,0,0.442809,Low Risk,580.660000,Medium Value,Standard Customer
17531,0.446243,1,0.442809,Medium Risk,243.080000,Low Value,Standard Customer
17535,0.689510,1,0.442809,High Risk,139.160000,Low Value,At-Risk Customer
17536,0.646832,1,0.442809,Medium Risk,216.130000,Low Value,Standard Customer
17537,0.577585,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17540,0.693967,1,0.442809,High Risk,208.050000,Low Value,At-Risk Customer
17542,0.669353,1,0.442809,High Risk,130.710000,Low Value,At-Risk Customer
17547,0.741234,1,0.442809,High Risk,247.470000,Low Value,At-Risk Customer
17548,0.617649,1,0.442809,Medium Risk,164.960000,Low Value,Standard Customer
17550,0.517407,1,0.442809,Medium Risk,276.030000,Low Value,Standard Customer
17551,0.724279,1,0.442809,High Risk,132.430000,Low Value,At-Risk Customer
17552,0.663961,1,0.442809,High Risk,280.310000,Low Value,At-Risk Customer
17553,0.574565,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17554,0.306599,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17555,0.615724,1,0.442809,Medium Risk,108.350000,Low Value,Standard Customer
17556,0.635153,1,0.442809,Medium Risk,157.240000,Low Value,Standard Customer
17560,0.225125,0,0.442809,Low Risk,363.440000,Low Value,Standard Customer
17562,0.241504,0,0.442809,Low Risk,217.850000,Low Value,Standard Customer
17567,0.125939,0,0.442809,Low Risk,1383.970000,Medium Value,Standard Customer
17569,0.751136,1,0.442809,High Risk,132.660000,Low Value,At-Risk Customer
17571,0.265824,0,0.442809,Low Risk,171.050000,Low Value,Standard Customer
17572,0.335776,0,0.442809,Low Risk,241.580000,Low Value,Standard Customer
17573,0.449563,1,0.442809,Medium Risk,83.250000,Low Value,Standard Customer
17574,0.690314,1,0.442809,High Risk,180.670000,Low Value,At-Risk Customer
17576,0.089815,0,0.442809,Low Risk,949.970000,Medium Value,Standard Customer
17578,0.632694,1,0.442809,Medium Risk,199.910000,Low Value,Standard Customer
17579,0.370321,0,0.442809,Medium Risk,251.870000,Low Value,Standard Customer
17580,0.581621,1,0.442809,Medium Risk,245.610000,Low Value,Standard Customer
17581,0.083864,0,0.442809,Low Risk,3354.660000,High Value,Loyal High-Value Customer
17582,0.649083,1,0.442809,Medium Risk,130.560000,Low Value,Standard Customer
17584,0.481259,1,0.442809,Medium Risk,82.030000,Low Value,Standard Customer
17585,0.210326,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17588,0.402011,0,0.442809,Medium Risk,556.770000,Medium Value,Standard Customer
17589,0.193242,0,0.442809,Low Risk,465.910000,Low Value,Standard Customer
17591,0.144878,0,0.442809,Low Risk,1056.650000,Medium Value,Standard Customer
17593,0.133494,0,0.442809,Low Risk,1129.950000,Medium Value,Standard Customer
17594,0.653682,1,0.442809,High Risk,86.700000,Low Value,At-Risk Customer
17596,0.153029,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17597,0.582491,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17601,0.676876,1,0.442809,High Risk,155.300000,Low Value,At-Risk Customer
17602,0.198665,0,0.442809,Low Risk,91.910000,Low Value,Standard Customer
17603,0.428143,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17604,0.523232,1,0.442809,Medium Risk,209.950000,Low Value,Standard Customer
17609,0.369151,0,0.442809,Medium Risk,302.160000,Low Value,Standard Customer
17611,0.089634,0,0.442809,Low Risk,936.050000,Medium Value,Standard Customer
17612,0.121551,0,0.442809,Low Risk,551.120000,Medium Value,Standard Customer
17613,0.097234,0,0.442809,Low Risk,1493.290000,Medium Value,Standard Customer
17615,0.393779,0,0.442809,Medium Risk,294.750000,Low Value,Standard Customer
17616,0.525092,1,0.442809,Medium Risk,424.190000,Low Value,Standard Customer
17618,0.457073,1,0.442809,Medium Risk,365.440000,Low Value,Standard Customer
17619,0.667316,1,0.442809,High Risk,109.220000,Low Value,At-Risk Customer
17621,0.398585,0,0.442809,Medium Risk,562.240000,Medium Value,Standard Customer
17624,0.590850,1,0.442809,Medium Risk,13.800000,Low Value,Standard Customer
17625,0.224234,0,0.442809,Low Risk,150.310000,Low Value,Standard Customer
17629,0.176612,0,0.442809,Low Risk,259.680000,Low Value,Standard Customer
17630,0.513698,1,0.442809,Medium Risk,344.280000,Low Value,Standard Customer
17631,0.374015,0,0.442809,Medium Risk,267.740000,Low Value,Standard Customer
17633,0.298357,0,0.442809,Low Risk,367.680000,Low Value,Standard Customer
17634,0.115683,0,0.442809,Low Risk,1345.740000,Medium Value,Standard Customer
17637,0.456787,1,0.442809,Medium Risk,62.560000,Low Value,Standard Customer
17639,0.695694,1,0.442809,High Risk,200.500000,Low Value,At-Risk Customer
17642,0.412841,0,0.442809,Medium Risk,220.660000,Low Value,Standard Customer
17643,0.768562,1,0.442809,High Risk,198.720000,Low Value,At-Risk Customer
17644,0.108457,0,0.442809,Low Risk,775.110000,Medium Value,Standard Customer
17646,0.371727,0,0.442809,Medium Risk,690.320000,Medium Value,Standard Customer
17648,0.286195,0,0.442809,Low Risk,774.020000,Medium Value,Standard Customer
17649,0.395337,0,0.442809,Medium Risk,345.900000,Low Value,Standard Customer
17651,0.188274,0,0.442809,Low Risk,564.250000,Medium Value,Standard Customer
17652,0.114675,0,0.442809,Low Risk,1432.070000,Medium Value,Standard Customer
17653,0.354923,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17654,0.660362,1,0.442809,High Risk,195.250000,Low Value,At-Risk Customer
17655,0.173986,0,0.442809,Low Risk,1190.870000,Medium Value,Standard Customer
17656,0.280293,0,0.442809,Low Risk,472.540000,Low Value,Standard Customer
17658,0.583900,1,0.442809,Medium Risk,86.950000,Low Value,Standard Customer
17659,0.125343,0,0.442809,Low Risk,932.470000,Medium Value,Standard Customer
17660,0.475235,1,0.442809,Medium Risk,105.320000,Low Value,Standard Customer
17663,0.258438,0,0.442809,Low Risk,654.580000,Medium Value,Standard Customer
17664,0.558740,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
17667,0.236020,0,0.442809,Low Risk,837.980000,Medium Value,Standard Customer
17669,0.198332,0,0.442809,Low Risk,1155.510000,Medium Value,Standard Customer
17670,0.667709,1,0.442809,High Risk,154.160000,Low Value,At-Risk Customer
17671,0.236207,0,0.442809,Low Risk,489.330000,Low Value,Standard Customer
17672,0.526457,1,0.442809,Medium Risk,367.000000,Low Value,Standard Customer
17673,0.197333,0,0.442809,Low Risk,257.430000,Low Value,Standard Customer
17674,0.689180,1,0.442809,High Risk,14.260000,Low Value,At-Risk Customer
17675,0.083787,0,0.442809,Low Risk,9484.740000,High Value,Loyal High-Value Customer
17676,0.235908,0,0.442809,Low Risk,379.620000,Low Value,Standard Customer
17677,0.083542,0,0.442809,Low Risk,6136.200000,High Value,Loyal High-Value Customer
17678,0.657383,1,0.442809,High Risk,94.410000,Low Value,At-Risk Customer
17682,0.180359,0,0.442809,Low Risk,1022.030000,Medium Value,Standard Customer
17685,0.312240,0,0.442809,Low Risk,763.180000,Medium Value,Standard Customer
17686,0.137648,0,0.442809,Low Risk,2466.650000,High Value,Loyal High-Value Customer
17690,0.100949,0,0.442809,Low Risk,2336.780000,High Value,Loyal High-Value Customer
17691,0.712304,1,0.442809,High Risk,276.760000,Low Value,At-Risk Customer
17692,0.287799,0,0.442809,Low Risk,246.130000,Low Value,Standard Customer
17693,0.467030,1,0.442809,Medium Risk,128.050000,Low Value,Standard Customer
17694,0.523589,1,0.442809,Medium Risk,91.250000,Low Value,Standard Customer
17695,0.360943,0,0.442809,Medium Risk,38.930000,Low Value,Standard Customer
17696,0.103889,0,0.442809,Low Risk,754.600000,Medium Value,Standard Customer
17697,0.696342,1,0.442809,High Risk,171.910000,Low Value,At-Risk Customer
17698,0.705563,1,0.442809,High Risk,169.700000,Low Value,At-Risk Customer
17700,0.178587,0,0.442809,Low Risk,872.290000,Medium Value,Standard Customer
17701,0.697292,1,0.442809,High Risk,165.400000,Low Value,At-Risk Customer
17702,0.229993,0,0.442809,Low Risk,369.700000,Low Value,Standard Customer
17703,0.355971,0,0.442809,Medium Risk,167.000000,Low Value,Standard Customer
17704,0.521665,1,0.442809,Medium Risk,422.920000,Low Value,Standard Customer
17705,0.185607,0,0.442809,Low Risk,492.910000,Low Value,Standard Customer
17706,0.084709,0,0.442809,Low Risk,5050.730000,High Value,Loyal High-Value Customer
17707,0.620364,1,0.442809,Medium Risk,177.810000,Low Value,Standard Customer
17708,0.544695,1,0.442809,Medium Risk,259.850000,Low Value,Standard Customer
17709,0.639088,1,0.442809,Medium Risk,208.770000,Low Value,Standard Customer
17711,0.680211,1,0.442809,High Risk,165.580000,Low Value,At-Risk Customer
17714,0.746150,1,0.442809,High Risk,178.060000,Low Value,At-Risk Customer
17715,0.667947,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
17716,0.113351,0,0.442809,Low Risk,2037.470000,High Value,Loyal High-Value Customer
17718,0.692179,1,0.442809,High Risk,172.750000,Low Value,At-Risk Customer
17719,0.092902,0,0.442809,Low Risk,2661.810000,High Value,Loyal High-Value Customer
17720,0.286046,0,0.442809,Low Risk,479.250000,Low Value,Standard Customer
17722,0.137164,0,0.442809,Low Risk,980.830000,Medium Value,Standard Customer
17723,0.355987,0,0.442809,Medium Risk,2406.850000,High Value,Standard Customer
17724,0.502456,1,0.442809,Medium Risk,176.230000,Low Value,Standard Customer
17725,0.103166,0,0.442809,Low Risk,1108.800000,Medium Value,Standard Customer
17730,0.111040,0,0.442809,Low Risk,1280.190000,Medium Value,Standard Customer
17731,0.270885,0,0.442809,Low Risk,419.650000,Low Value,Standard Customer
17732,0.743281,1,0.442809,High Risk,191.170000,Low Value,At-Risk Customer
17733,0.680874,1,0.442809,High Risk,175.890000,Low Value,At-Risk Customer
17734,0.384678,0,0.442809,Medium Risk,222.810000,Low Value,Standard Customer
17735,0.084036,0,0.442809,Low Risk,5652.070000,High Value,Loyal High-Value Customer
17736,0.439532,0,0.442809,Medium Risk,61.950000,Low Value,Standard Customer
17738,0.226005,0,0.442809,Low Risk,827.450000,Medium Value,Standard Customer
17739,0.387617,0,0.442809,Medium Risk,704.050000,Medium Value,Standard Customer
17742,0.450846,1,0.442809,Medium Risk,310.480000,Low Value,Standard Customer
17744,0.264842,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17746,0.668369,1,0.442809,High Risk,236.950000,Low Value,At-Risk Customer
17747,0.514760,1,0.442809,Medium Risk,211.580000,Low Value,Standard Customer
17749,0.473270,1,0.442809,Medium Risk,318.850000,Low Value,Standard Customer
17750,0.155845,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17752,0.755185,1,0.442809,High Risk,114.580000,Low Value,At-Risk Customer
17754,0.325769,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
17757,0.085488,0,0.442809,Low Risk,1634.030000,Medium Value,Standard Customer
17758,0.167595,0,0.442809,Low Risk,514.750000,Medium Value,Standard Customer
17759,0.523973,1,0.442809,Medium Risk,219.220000,Low Value,Standard Customer
17760,0.699075,1,0.442809,High Risk,136.920000,Low Value,At-Risk Customer
17763,0.720011,1,0.442809,High Risk,222.000000,Low Value,At-Risk Customer
17764,0.586123,1,0.442809,Medium Risk,124.460000,Low Value,Standard Customer
17765,0.375992,0,0.442809,Medium Risk,296.650000,Low Value,Standard Customer
17768,0.539626,1,0.442809,Medium Risk,141.660000,Low Value,Standard Customer
17769,0.176284,0,0.442809,Low Risk,739.300000,Medium Value,Standard Customer
17770,0.389889,0,0.442809,Medium Risk,816.790000,Medium Value,Standard Customer
17771,0.680645,1,0.442809,High Risk,153.380000,Low Value,At-Risk Customer
17774,0.232920,0,0.442809,Low Risk,686.590000,Medium Value,Standard Customer
17775,0.688360,1,0.442809,High Risk,179.770000,Low Value,At-Risk Customer
17777,0.360221,0,0.442809,Medium Risk,54.970000,Low Value,Standard Customer
17779,0.455192,1,0.442809,Medium Risk,34.410000,Low Value,Standard Customer
17781,0.569733,1,0.442809,Medium Risk,264.480000,Low Value,Standard Customer
17783,0.556123,1,0.442809,Medium Risk,175.360000,Low Value,Standard Customer
17786,0.634806,1,0.442809,Medium Risk,189.080000,Low Value,Standard Customer
17787,0.241257,0,0.442809,Low Risk,914.990000,Medium Value,Standard Customer
17788,0.481634,1,0.442809,Medium Risk,206.010000,Low Value,Standard Customer
17789,0.686186,1,0.442809,High Risk,187.370000,Low Value,At-Risk Customer
17790,0.110286,0,0.442809,Low Risk,799.560000,Medium Value,Standard Customer
17795,0.467202,1,0.442809,Medium Risk,115.890000,Low Value,Standard Customer
17796,0.471039,1,0.442809,Medium Risk,481.400000,Low Value,Standard Customer
17797,0.507560,1,0.442809,Medium Risk,27.910000,Low Value,Standard Customer
17799,0.093309,0,0.442809,Low Risk,1220.340000,Medium Value,Standard Customer
17800,0.181067,0,0.442809,Low Risk,470.740000,Low Value,Standard Customer
17802,0.303181,0,0.442809,Low Risk,268.480000,Low Value,Standard Customer
17809,0.128647,0,0.442809,Low Risk,1478.980000,Medium Value,Standard Customer
17811,0.083716,0,0.442809,Low Risk,2604.670000,High Value,Loyal High-Value Customer
17812,0.675006,1,0.442809,High Risk,140.440000,Low Value,At-Risk Customer
17816,0.580298,1,0.442809,Medium Risk,198.200000,Low Value,Standard Customer
17817,0.630917,1,0.442809,Medium Risk,333.890000,Low Value,Standard Customer
17819,0.192597,0,0.442809,Low Risk,2439.170000,High Value,Loyal High-Value Customer
17820,0.602990,1,0.442809,Medium Risk,184.640000,Low Value,Standard Customer
17827,0.221893,0,0.442809,Low Risk,632.870000,Medium Value,Standard Customer
